"resource_name","resource_type","access_class","current_environment_evidence","access_method","license_status","source_url","notes"
"User-supplied PDFs","resource_selection","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_bed70a7f98864bd48324eb9295c4fdd0?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"User-supplied PLINK genotypes","resource_selection","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_7ef1858e91dd4b7fbe5daddf31e5002a?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"User-supplied single-cell AnnData or donor-by-cell-type raw-count matrix","resource_selection","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_99b62aa3fd5ef6688b599c2a76b92313?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"User-supplied SMILES library","resource_selection","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_5b530f17e1aaedd0139286faf1950c3c?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"User-supplied structured clinical tables","resource_selection","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_ea1afce75ae2b4fc030bbe787188145e?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"User-supplied target sequence or resolvable accession.","resource_selection","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_62f7fe9a2d3e475983cadecafd0547e3?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"User-supplied therapeutic target window","resource_selection","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_1c6f8253c75e4fca5754cfe885207a35?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"User-supplied TMT or LFQ protein intensity, PSM, and metadata files.","resource_selection","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_08c0e01956d643148a85f5334cfd7abd?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"Validated Addgene sequences and published experimental evidence","resource_selection","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_57ac6963ab7d26bdd50823638a00473e?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"Whole-FAERS background.","resource_selection","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_fb055d3413196f5e948f5159c1207321?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"abnumber","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_1428c3775e3d807bc46446cc90c2a6a0?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"ADFR Suite","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_1de0c57c38270f6702c80157011ab521?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"adjustText","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_c30c5d550c6b897400e363e8d1664a3c?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"ADMET-AI","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_c30c5d550c6b897400e363e8d1664a3c?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"AggreScan3D","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_1428c3775e3d807bc46446cc90c2a6a0?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"agricolae","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_ea62d879a7384219a92cf683a8b63013?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"AiZynthFinder","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_0008d582238d9a1f65a2322b3bf71728?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"ALDEx2","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_fd517e4fafbb82ec7030a849e0ea0c23?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"AlphaFold v2","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_6e83f49077c908119c713fef84e79b6f?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"ANARCI","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_1428c3775e3d807bc46446cc90c2a6a0?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"ANCOM-BC2","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_fd517e4fafbb82ec7030a849e0ea0c23?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"anticlust","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_40063c54fad9439a9acd36c76a25983f?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"apeglm","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_019caa158c8a4011b19285967639a364?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"ashr","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_019caa158c8a4011b19285967639a364?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"AutoDock Vina","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_0008d582238d9a1f65a2322b3bf71728?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"BayesPrism","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_9220a3a4f3fd3052b91800e13683d7cf?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"bcftools","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_21c4aae0e24ee315b4095239a58ceb6c?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"bigsnpr","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_7ef1858e91dd4b7fbe5daddf31e5002a?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"BisqueRNA","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_9220a3a4f3fd3052b91800e13683d7cf?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"blastn","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_62f7fe9a2d3e475983cadecafd0547e3?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"Boltz-2","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_af98a09aa8536dce4a7157f8f270a880?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"BWA-MEM","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_21c4aae0e24ee315b4095239a58ceb6c?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"CATALYST","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_dfc4fd9cdc6b7fba7c880cc7f87ecd7f?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"CellChat","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_4fd6fa5f7294443f987c36586080b69f?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"CellRank","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_9971a7d3e3134ee9acc25ba3d0e1fdae?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"celltypist","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_e4c50152a70f4d6fa8a4802573755f54?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"cellxgene-census and TileDB-SOMA","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_99b62aa3fd5ef6688b599c2a76b92313?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"Chai-1","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_6e83f49077c908119c713fef84e79b6f?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"circlize","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_4fd6fa5f7294443f987c36586080b69f?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"ComplexHeatmap","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_51a601b71a454a00aa0d378fe8e3205c?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"ctxcore","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_35e45ff33cb141a981a3fc5711c4760f?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"data.table","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_7ef1858e91dd4b7fbe5daddf31e5002a?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"decoupler, LIANA, and GSEApy","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_d7c1ec9d98a54a4eb7ae69a23c8314fe?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"DEqMS","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_08c0e01956d643148a85f5334cfd7abd?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"designit","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_ea62d879a7384219a92cf683a8b63013?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"diffcyt","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_dfc4fd9cdc6b7fba7c880cc7f87ecd7f?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"diffxpy","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_d3fa7c2c0f2b43ffb679e44ad7a3eafe?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"DoubletFinder","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_97fe00d84ed84cb784c5c4dc3e0478ab?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"dplyr, jsonlite, and R.utils","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_7ef1858e91dd4b7fbe5daddf31e5002a?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"DWLS","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_9220a3a4f3fd3052b91800e13683d7cf?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"EasyOCR","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_bed70a7f98864bd48324eb9295c4fdd0?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"enrichplot","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_eb2ad58c6e5a40fa9328874443eef99d?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"EnsDb and BSgenome packages","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_206b4bf7080d00a289bb97143936de68?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"Ensembl Variant Effect Predictor","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_caf61714cb394d14b2d099387baec0b0?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"ESMCFold2","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_6e83f49077c908119c713fef84e79b6f?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"ExperimentHub","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_08c0e01956d643148a85f5334cfd7abd?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"FastQC, samtools, seqkit, and Trimmomatic","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_b6b5b3b7da495f7833229bedd699bc7a?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"fgsea","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_ba99051fddd1d71feb9c6b74443592be?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"flowCore","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_dfc4fd9cdc6b7fba7c880cc7f87ecd7f?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"FlowSOM","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_dfc4fd9cdc6b7fba7c880cc7f87ecd7f?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"fpocket","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_9375050e400a2b52a377933c2f508d68?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"FUSION","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_6313334ee7324c7099fa65c5f5ee9590?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"GATK","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_21c4aae0e24ee315b4095239a58ceb6c?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"GEARS","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_ee05eb5df2ca51cf172af24e65f59022?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"gemmi","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_b1cf4aefacef741d340cf8a7d522ab0b?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"GEOparse","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_1a2d4c938cf0cd29657bf065517bca3a?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"GEOquery","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_ba99051fddd1d71feb9c6b74443592be?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"ggplate","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_ea62d879a7384219a92cf683a8b63013?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"ggplot2 and ggprism","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_1c6f8253c75e4fca5754cfe885207a35?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"ggplot2, ggprism, and scales","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_827c499e76084524a2e098d80383a3a4?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"ggprism","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_685b09d4f2d509ab9198bf01121d7c7d?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"ggrepel","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_c8c810255403eb169f5a580f37c919fb?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"glmGamPoi with rpy2","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_d3fa7c2c0f2b43ffb679e44ad7a3eafe?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"glmnet","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_024b2165ef874c1aa509a07168b27d98?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"GSVA 1.50.5","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_b65a07539d1b4f5e8955b98c7aaca5fe?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"hap.py","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_21c4aae0e24ee315b4095239a58ceb6c?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"harmonypy","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_e4c50152a70f4d6fa8a4802573755f54?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"hdbscan","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_51a601b71a454a00aa0d378fe8e3205c?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"HMMER","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_1428c3775e3d807bc46446cc90c2a6a0?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"htslib","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_f55142b5be96e79ec64484a53f8087a4?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"ieugwasr","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_6655c68c5e9249eba44e6519b7c0b11e?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"IHW","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_40063c54fad9439a9acd36c76a25983f?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"immunarch 0.9.1","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_d1c7d4c4273d38f002903e8199b4085c?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"impute and vsn","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_08c0e01956d643148a85f5334cfd7abd?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"jsonlite","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_ea62d879a7384219a92cf683a8b63013?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"lme4","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_26fd7b7e1ad64ad89d97bb183182d4f0?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
"lmerTest","software","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence.","Not specified in visible registry; no access test performed.","UNKNOWN — manual review required","https://biomni.phylo.bio/skills/skill_9220a3a4f3fd3052b91800e13683d7cf?section=marketplace","Conservative UNKNOWN classification; no API request, software installation, connector use, or download attempted."
