"resource_name","resource_registry_id","required_by_workflows","current_runtime_status","actual_access_method","claude_connector","mcp","local_cli","python_package","r_package","web","public_api","credential_required","notes","resource_type"
"PICRUSt2","rr_8ca63df5d6737e9d","microbiome-analysis","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"PIL and numpy","rr_2428e5633fe662f5","signature-reversal-lincs","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"plater","rr_39184bc85edf8b49","microplate-layout-design","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"PLINK 2","rr_a30aa4629727af5a","fine-mapping-susie","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"PLIP","rr_6f7f70ba8fad9b3a","ligand-binding-mode-analysis","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"plotnine","rr_8ed55c1c99c2e88c","clinicaltrials-landscape","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"primer3-py","rr_7015418ef29fadf4","pcr-primer-design","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"pROC","rr_43f046376fe4e63a","elastic-net-biomarker-panel","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"ProteinMPNN","rr_67b81caacb4ec5f3","binder-antibody-design","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"pwr","rr_33932e0b88956593","experimental-design-statistics;microplate-layout-design","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"PyDESeq2","rr_0227d39e27cec7e1","scrna-disease-drug-discovery","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"PyMOL","rr_f5811a5674b112f5","ligand-binding-mode-analysis","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"pypdf","rr_c625bc4be2dc2ab7","methods-landscape-review;pharmacovigilance-ae-signal-detection","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"pyteomics","rr_2c3b62ba0b4eb716","antibody-developability-humanization","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"Python","rr_f6ca7235b953bedf","clinical-variant-allelic-series;genetic-constraint-gating","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"Python requests","rr_c4c7a867d0096226","omics-dataset-retrieval","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"Python, reportlab, and pypdf","rr_6c86225661991b07","clinical-trial-design-simulation","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"PyTorch","rr_84fc2414e9ad3100","literature-deep-review","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"PyTorch Geometric","rr_b445da126d4e26a7","binding-affinity-ml-model","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"qpdf","rr_814bb48413bb279e","literature-deep-review","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"R","rr_5bfccc3167ade2fc","clinical-trial-design-simulation","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"R survival package","rr_96bbf1dbd79055f7","survival-analysis-clinical","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"RColorBrewer","rr_c50aaccbb6322ac4","multi-omics-integration","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"re and json","rr_b795d40dc995bb72","omics-dataset-retrieval","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"ReactomePA","rr_66807d29733768d5","consensus-disease-signature","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"requests","rr_f48c55f08412b6c6","clinicaltrials-landscape;direction-of-effect-concordance;molecular-property-admet;open-targets;pcr-primer-design;pharmacovigilance-ae-signal-detection;upstream-regulator-analysis","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"reshape2","rr_e67988bf391aceea","multi-omics-integration","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"RFantibody","rr_69d869c5544a6f36","binder-antibody-design","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"RFdiffusion","rr_8b81221d6634a785","binder-antibody-design","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"rmarkdown","rr_05511b62ca7c332a","multi-omics-integration","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"rmarkdown and knitr","rr_9ff0dfc885fcb1e2","proteomics-diff-exp","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"RNASeqPower","rr_ce20aa17dbcdc1c3","experimental-design-statistics","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"RnaSeqSampleSize","rr_8d51abca53017dd2","experimental-design-statistics","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"rpact","rr_39c84fffe38ec420","clinical-trial-design-simulation","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"rxode2","rr_c65d196882376e8b","pkpd-pharmacometrics","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"Salmon and tximport","rr_8503e4978420b0fa","rnaseq-fastq-to-counts","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"scanpy and anndata","rr_09c420e41332986a","pooled-crispr-screens;scrna-disease-drug-discovery;scrna-trajectory-inference","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"scGPT","rr_b3204199993691c1","virtual-cell-perturbation","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"scvi-tools","rr_9eb689cc6f292946","scrnaseq-scanpy-core-analysis","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"seaborn and matplotlib","rr_7d299005f244dfdd","signature-reversal-lincs","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"Seurat","rr_7dadc66200d982df","cell-cell-communication;deconvolution-bulk-rnaseq;scrnaseq-seurat-core-analysis","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"Signac and Seurat","rr_d1f563deccf3d66b","scatac-multiome-analysis","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"SimBu","rr_f186fc13ff7b9e6c","deconvolution-bulk-rnaseq","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"SingleCellExperiment","rr_e81b06448ef1b2c8","deconvolution-bulk-rnaseq","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"SingleR","rr_3a5322f8dd5b3ed0","scrnaseq-seurat-core-analysis","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"SnpEff","rr_773b576a23d0aa55","genetic-variant-annotation","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"SoupX","rr_174399f6317a39a7","scrnaseq-seurat-core-analysis","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"Splito MOOD","rr_36d9c53a20997e27","adme-ml-modeling","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"Squidpy","rr_eec08a2fce1f27c1","spatial-transcriptomics","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"sra-tools","rr_d639546fd15be664","cell-therapy-car-design","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"STAR","rr_8a1eeef9e6869b22","rnaseq-fastq-to-counts","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"survival","rr_174e67d08b009156","real-world-evidence","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"survival, data.table, ggplot2, svglite, and jsonlite","rr_9e7f0335ca50709d","clinical-trial-design-simulation","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"survminer","rr_79c39bfe833fae1b","survival-analysis-clinical","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"susieR","rr_8cd7279de319d3ec","fine-mapping-susie","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"sva","rr_32759e44dac0ad56","disease-progression-longitudinal","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"TimeAx","rr_da9c064a94083225","disease-progression-longitudinal","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"TwoSampleMR","rr_909888587c53120d","mendelian-randomization-twosamplemr","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"tximport","rr_bcb48b51f2cfb767","bulk-rnaseq-counts-to-de-deseq2","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"vegan","rr_20af5f57c25ed51a","microbiome-analysis","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"vpc or tidyvpc","rr_4ed6caf7221225da","pkpd-pharmacometrics","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"XGBoost AFT","rr_4523b9e5501b8ada","adme-ml-modeling","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"xml.etree.ElementTree","rr_41025f4e8b148cd7","omics-dataset-retrieval","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"zellkonverter","rr_6c0dca6ff0e17cd8","deconvolution-bulk-rnaseq","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","software"
"AGGRESCAN a3v predictor","rr_f0e8496a76f29ebe","antibody-developability-humanization","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"analyze_dimers and analyze_secondary_structures","rr_eb05cbc9afbee09d","pcr-primer-design","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"AskUserQuestion","rr_10754bcee0094ddc","omics-dataset-retrieval","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"AUCell","rr_bd720917d97d0bfd","grn-pyscenic","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"bedtools","rr_3ffbb72a0a7e4f61","variant-calling-from-sequencing","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"Biomni execution and file tools","rr_5b4465042dd0cd55","phylo-create-skill","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"Calinski-Harabasz score","rr_d828e130c1221d56","bulk-omics-clustering","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"Cas-OFFinder","rr_7532fcd18b5551fa","sgrna-design","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"cellxgene_census","rr_7dea48e31aa8a6f3","omics-dataset-retrieval","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
"cisTarget","rr_1465f1f261b9f6a0","grn-pyscenic","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","tool"
